YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE
201603,104483,628716,1,3.78,NW,BOLIVAR,35.313,-89.0414
201603,104483,628716,2,3.93,ENE,SHANDY,35.3186,-88.9041
201603,104483,628716,3,2.2,NNW,HEBRON,35.2008,-88.9096
201603,104483,628716,4,0.62,SE,MIDDLEBURG,35.1941,-89.0717
201603,104483,628719,1,1.23,N,OLIVET,35.2378,-88.2003
201603,104483,628719,2,0.81,N,SAVANNAH,35.2418,-88.2504
201603,104483,628719,3,2.05,SW,WALKERTOWN,35.1604,-88.2772
201603,104483,628719,4,2.27,ESE,MADDOX,35.1582,-88.1825
201603,104483,628720,1,1.1,E,INDEPENDENCE,35.728,-88.5805
201603,104483,628720,2,1.77,SSE,MT GILEAD,35.7455,-88.5405
201603,104483,628720,3,1.57,WNW,UNION CROSS,35.7571,-88.4766
201603,104483,628720,4,0.87,SE,UNION CROSS,35.7421,-88.4379
201603,104483,628720,5,0.94,N,LEXINGTON ARPT,35.6636,-88.3813
201603,104483,628720,6,1.76,NW,LURAY,35.5982,-88.6018
201607,105872,635197,1,0.89,NW,TAZEWELL,36.46,-83.58
201607,107211,643112,1,2.22,E,FOSTER XRDS,36.58,-84.51
201603,104483,628991,1,1.99,NNE,OAK GROVE,36.4281,-88.1625
201603,104483,628991,2,3.37,ESE,JONES MILL,36.4348,-88.4125
201603,104483,628991,3,1.16,SE,HENRY,36.1891,-88.4042
201603,104483,628991,4,0.1,SE,SPRINGVILLE,36.2489,-88.1488
201603,104483,628992,1,0.0,N,UNION CITY,36.42,-89.05
201603,104483,628992,2,2.56,NW,MC CONNELL,36.4434,-88.8856
201603,104483,628992,3,1.86,WSW,MC CONNELL,36.4147,-88.8828
201603,104483,628992,4,2.53,SSE,HARRIS,36.4161,-88.9331
201603,104483,628992,5,1.49,ESE,GIBBS,36.4126,-88.9748
201603,104483,628992,6,0.24,SSW,SUNNYSIDE,36.3767,-88.9812
201603,104483,628992,7,1.61,SSW,RIVES,36.3473,-89.0566
201603,104483,628995,1,0.52,WSW,SALEM,35.4274,-89.7586
201603,104483,628995,2,0.61,E,HOLLY GROVE,35.5301,-89.7391
201603,104483,628995,3,1.54,W,FLATWOOD,35.5223,-89.8572
201603,104483,628995,4,2.46,WSW,TIPTON,35.4026,-89.8682
201603,104483,628997,3,0.0,N,GREENFIELD,36.15,-88.8
201603,104483,628997,4,0.0,N,GLEASON,36.22,-88.62
201603,104483,628997,5,0.0,N,PALMERSVILLE,36.42,-88.58
201603,104483,628997,1,0.0,N,RUTHVILLE,36.43,-88.8
201603,104483,628997,2,0.0,N,SIDONIA,36.25,-88.92
201603,104483,629034,1,2.71,S,EAST ACRES,35.2909,-89.8525
201603,104483,629034,2,2.53,WSW,GILDFIELD,35.2905,-89.8433
201603,104483,629034,3,2.82,WSW,GILDFIELD,35.2849,-89.8465
201603,104483,629034,4,2.76,NNE,SPRING LAKE,35.2837,-89.8538
201607,105872,635311,1,1.32,ENE,SOUTH CLEVELAND,35.14,-84.9
201607,105872,635312,1,0.89,NE,WATERVILLE,35.11,-84.86
201607,105872,635204,1,1.11,W,ALANTHUS HILL,36.57,-83.4
201603,104303,624621,1,0.39,NW,BRIGHTON,35.4832,-89.7357
201603,104303,624621,2,0.35,NE,BRIGHTON,35.4837,-89.7258
201607,105872,635303,1,0.57,W,TURTLETOWN,35.13,-84.36
201607,105872,635309,1,0.57,W,CHICKAMAUGA,35.07,-85.26
201607,105872,635308,1,0.56,E,WHITWELL,35.2,-85.52
201607,105872,635205,1,2.61,WNW,KYLES FORD,36.59,-83.09
201607,105872,635206,1,1.31,WSW,STEPHENS,36.06,-84.45
201607,105872,635207,1,0.89,NW,ROGERSVILLE,36.41,-83.01
201607,105872,635230,1,0.69,N,BELL BRIDGE,36.03,-84.05
201604,104739,627248,1,4.37,NNW,FOREST HOME,36.0353,-86.968
201605,104839,627936,1,1.0,W,PINNACLE,36.3518,-86.9479
201605,104839,627934,1,1.13,S,GRABALL,36.4636,-86.4295
201605,104839,627937,1,0.0,N,GREENBRIER,36.43,-86.8
201604,105486,632684,1,1.45,NNE,BERCLAIR,35.1703,-89.9135
201604,105486,632684,2,1.54,N,BERCLAIR,35.1721,-89.9169
201604,105486,632684,3,1.67,ESE,NATIONAL CEMETERY,35.1744,-89.9213
201604,105486,632684,4,1.46,SSE,RALEIGH,35.181,-89.9187
201604,105486,632684,5,1.68,SE,RALEIGH,35.1803,-89.9125
201605,104839,627938,1,1.19,SE,GOODLETTSVILLE,36.3085,-86.7042
201605,104839,627940,1,2.09,SW,GREENLAWN,36.2291,-86.597
201605,104839,627939,1,1.19,SE,GOODLETTSVILLE,36.3085,-86.7042
201605,104839,627941,1,1.98,ESE,HENDERSONVILLE,36.2714,-86.586
201605,104839,627942,1,0.0,N,LAKEWOOD,36.25,-86.63
201605,104839,627943,1,1.05,NE,GREENLAWN,36.2625,-86.5594
201605,104839,627948,1,1.41,N,SEVEN PTS,36.1502,-86.5738
201605,104839,627953,1,0.0,N,HENDERSONVILLE,36.28,-86.62
201605,104839,627950,1,2.62,ENE,GREENLAWN,36.271,-86.5309
201607,107467,644312,1,8.0,W,COVINGTON,35.57,-89.8124
201607,107467,644312,2,1.36,W,BRIGHTON CATES ARPT,35.4999,-89.7542
201607,107509,644395,1,0.74,ESE,GOODMAN,35.0148,-90.0886
201607,107509,644395,2,0.72,SW,PERSEY,35.0135,-90.08
201605,104839,628004,1,0.43,ESE,GREENLAWN,36.2473,-86.5631
201605,104839,627954,1,0.0,N,OLD HICKORY,36.26,-86.65
201605,104839,628007,1,0.0,N,HERMITAGE,36.18,-86.62
201605,104839,628008,1,1.83,S,GREEN HILL,36.2038,-86.5539
201605,104839,628009,1,2.27,W,MT JULIET,36.1957,-86.5604
201605,104839,628009,2,1.91,WSW,MT JULIET,36.193,-86.5532
201605,104839,628014,1,3.02,ENE,THE HERMITAGE,36.2388,-86.5711
201605,104839,628011,1,0.7,NW,STONE RIVER,36.188,-86.6078
201605,104839,628013,1,3.31,ENE,TULIP GROVE,36.2258,-86.5499
201605,104839,628015,1,0.94,N,TULIP GROVE,36.2136,-86.5995
201604,104778,627402,1,1.93,S,BARREN PLAIN,36.5721,-86.9201
201604,104778,627403,1,0.71,E,TULLAHOMA,35.3708,-86.2174
201604,104778,627406,1,2.22,SE,BLANTON CHAPEL,35.4786,-86.1205
201604,104778,627412,1,0.66,SE,BLANTON CHAPEL,35.4935,-86.1414
201605,104839,628017,1,2.66,SSE,MT JULIET,36.1638,-86.5037
201605,104839,628019,1,0.0,N,MT JULIET,36.2,-86.52
201605,104839,628020,1,2.84,SW,SILVER SPGS,36.1672,-86.4808
201605,104972,628889,1,0.0,N,CELINA,36.55,-85.5
201605,104970,628882,1,5.14,WSW,FT CAMPBELL,36.6112,-87.5597
201605,104970,628882,2,1.21,WNW,STRINGTOWN,36.4851,-87.5909
201605,104970,628882,3,1.05,WSW,CUMBERLAND HGTS,36.4943,-87.3976
201605,104970,628882,4,3.26,ENE,CLARKSVILLE ARPT,36.636,-87.3647
201605,104971,628883,1,1.35,SW,KINGSTON SPGS,36.0839,-87.1337
201605,104839,628022,1,1.5,SSE,BAIRDS MILLS,36.0805,-86.3183
201605,104839,628021,1,2.03,W,GREENWOOD,36.1449,-86.2658
201605,104839,628023,1,0.3,WNW,SILVER BOTTOM,36.2321,-86.5247
201605,104971,628884,1,8.81,SSW,DOVER,36.3714,-87.9128
201605,104971,628885,1,0.0,N,TENNESSEE RIDGE,36.32,-87.77
201605,104971,628886,1,1.08,SSE,WHITE BLUFF,36.1051,-87.2143
201605,104971,628887,1,1.45,W,MITCHELLVILLE,36.6301,-86.5561
201605,104971,628887,2,1.02,SSW,WHITE HILL,36.4059,-86.6854
201605,104971,628887,3,1.69,WNW,MILLERSVILLE,36.3797,-86.7278
201605,104971,628887,4,2.28,SSW,MILLERSVILLE,36.339,-86.7141
201605,104971,628887,5,1.47,WNW,SAUNDERSVILLE,36.3406,-86.5929
201605,104971,628887,6,0.69,N,NUBIA,36.6399,-86.3718
201605,104971,628888,1,3.95,NW,BARREN PLAIN,36.6365,-86.9748
201605,104971,628888,2,2.56,SSE,SANDY SPGS,36.4148,-87.0056
201605,104971,628888,3,1.46,SW,RIDGETON,36.3879,-86.7915
201605,104971,628888,4,0.28,SSE,RIDGETON,36.3962,-86.7681
201605,104971,628888,5,1.75,NE,RIDGETON,36.4197,-86.7503
201605,104971,628888,6,3.73,NE,RIDGE TOP,36.4207,-86.706
201605,104971,628888,7,0.9,WNW,BLACK JACK,36.6349,-86.585
201605,104951,628870,1,1.76,NNW,NASHVILLE,36.1914,-86.7971
201605,104839,628721,1,1.16,NNE,TULIP GROVE,36.2154,-86.5918
201605,104839,628722,1,1.46,WNW,SOUTH CARTHAGE,36.2583,-85.9741
201605,104839,628723,1,0.44,ESE,GREENLAWN,36.247,-86.5631
201605,104951,628871,1,0.0,N,NASHVILLE,36.17,-86.78
201605,104951,628873,1,1.06,SSE,NASHVILLE,36.1559,-86.7724
201605,104951,628874,1,1.35,NNE,NASHVILLE,36.187,-86.7681
201605,104951,628875,1,1.98,WSW,NASHVILLE CORNELIA F,36.1706,-86.7336
201605,104951,628876,1,1.81,WSW,NASHVILLE CORNELIA F,36.17,-86.73
201605,104951,628878,1,2.32,NE,CENTERVILLE,36.3055,-86.1928
201605,104951,628879,1,2.01,E,HARTSVILLE,36.4,-86.1338
201605,104839,628724,1,0.96,WSW,RIDDLETON,36.3144,-86.0357
201605,104839,628724,2,1.47,SSW,RIDDLETON,36.3004,-86.0302
201605,104839,628725,1,0.36,ENE,SOUTH CARTHAGE,36.2511,-85.9438
201605,104839,628731,1,3.12,W,RIDDLETON,36.3247,-86.0757
201607,107464,644290,1,1.18,SSE,BERCLAIR,35.1338,-89.9131
201607,107464,644290,2,1.0,NW,WHITE STATION,35.13,-89.9127
201605,104814,627785,1,2.09,WSW,NASHVILLE CORNELIA F,36.1698,-86.7353
201605,104814,627786,1,0.0,N,HERMITAGE,36.18,-86.62
201605,104814,627787,1,1.39,NNE,TULIP GROVE,36.2178,-86.5883
201605,104814,627788,1,0.34,S,MT JULIET,36.1952,-86.5207
201605,104951,628880,1,0.08,W,UNION CAMP,36.4701,-85.9315
201605,104951,628881,1,0.7,N,MOSS,36.5901,-85.6195
201605,104780,627475,1,0.0,N,SANGO,36.5,-87.23
201605,104781,627477,1,2.12,NNW,CHARLOTTE,36.2087,-87.3433
201605,104781,627478,1,2.1,WSW,DANIEL,36.264,-87.257
201605,104839,627912,1,1.45,NNE,CLARKSVILLE ARPT,36.6405,-87.4143
201605,104839,628726,1,1.23,WSW,GREENLAWN,36.2405,-86.5888
201605,104839,628726,2,2.95,WNW,SUGGS CREEK,36.1435,-86.5442
201605,104839,628726,3,2.24,WNW,HOLLOWAY,36.1628,-86.3569
201605,104839,628726,4,1.95,E,LA GUARDO,36.3013,-86.3951
201605,104839,628726,5,3.17,N,SILVER BOTTOM,36.2758,-86.5221
201605,105573,633407,1,0.0,N,BUCHANAN,36.43,-88.22
201605,105573,633407,2,1.37,WSW,OAK HILL,36.4257,-88.1241
201605,105573,633409,1,0.0,N,SELMER,35.18,-88.6
201605,105611,633567,1,2.0,N,MARTIN,36.379,-88.85
201605,105611,633568,1,0.0,N,MARTIN,36.35,-88.85
201605,105612,633569,1,6.0,SSE,CAMDEN,35.9698,-88.0589
201605,105612,633569,2,0.78,ENE,MT MORIAH,35.9747,-88.0372
201604,105277,631150,1,0.0,N,DYERSBURG,36.03,-89.38
201604,105277,631150,2,1.0,E,DYERSBURG,36.0319,-89.3623
201605,104814,627789,1,0.0,N,GREENBRIER,36.43,-86.8
201605,104814,627790,1,0.0,N,GOODLETTSVILLE,36.32,-86.72
201605,104814,627793,1,0.6,NW,OAK HILL,36.1058,-86.8281
201605,104814,627794,1,2.62,WSW,EULIA,36.5061,-86.2139
201605,104839,627913,1,0.0,N,CUMBERLAND CITY,36.4,-87.65
201605,104839,627914,1,0.0,N,CROSS PLAINS,36.55,-86.7
201605,104839,627915,1,1.86,NNE,WHITE HOUSE,36.4928,-86.6424
201605,104839,628727,1,1.49,W,MITCHELLVILLE,36.6297,-86.5569
201605,104839,628727,2,0.49,NNW,TYREE SPGS,36.4368,-86.6527
201605,104839,628727,3,3.34,SE,CASTALIAN SPGS,36.3655,-86.278
201605,104839,628727,4,0.22,E,CHIPMAN,36.4504,-86.2761
201605,104839,628727,5,2.58,NNE,PLEASANT GROVE,36.635,-86.2138
201605,104110,622772,1,0.89,SE,SPRING CITY,35.69,-84.86
201605,104110,622773,1,0.0,N,HIGHLAND PARK,35.8,-84.27
201605,104110,622775,1,2.63,WNW,VIRTUE,35.87,-84.24
201605,104110,622777,1,2.24,W,DIXIE LEE JCT,35.87,-84.27
201605,104814,627795,1,2.24,E,SUGGS CREEK,36.1157,-86.4602
201605,104814,627798,1,2.37,E,BAIRDS MILLS,36.0947,-86.2881
201605,104814,627799,1,0.44,WSW,MILTON,35.9276,-86.2073
201605,104839,627916,1,1.22,SE,OAKPLAIN,36.4058,-87.1171
201605,104839,627917,1,2.21,NE,OAKPLAIN,36.4428,-87.102
201605,104839,627919,1,2.37,SE,GAUSE,36.4021,-87.0252
201605,104839,628728,1,2.2,WNW,TEMPLOW,36.4469,-86.2635
201605,104839,628728,2,0.13,N,ANTIOCH,36.3519,-86.2698
201605,104839,628728,3,3.43,WNW,PROVIDENCE,36.3502,-86.2063
201605,104839,628728,4,1.6,SE,PROVIDENCE,36.3116,-86.1325
201605,104839,628728,5,4.63,NE,CATO,36.423,-85.9991
201605,104839,628728,6,0.81,SSE,WILLARD,36.4388,-86.1759
201605,104839,628728,7,2.13,NNW,WILLARD,36.4778,-86.1966
201605,104839,628728,8,1.17,N,TEMPLOW,36.4468,-86.2321
201605,104839,628729,1,3.19,WNW,ROME,36.2872,-86.1231
201605,104839,628729,2,0.43,SSW,FLAT ROCK,36.2239,-86.1016
201605,104839,628729,3,0.33,W,MAGGARTE,36.2493,-85.8358
201605,104839,628729,4,2.24,E,MC CLURES BEND,36.2826,-85.8599
201605,104839,628729,5,1.88,E,CARTWRIGHT,36.4043,-85.8366
201605,104839,628729,6,2.61,NNW,PLEASANT SHADE,36.4158,-85.9653
201605,104839,628729,7,1.42,ENE,MACEY,36.3884,-85.9767
201605,104839,628729,8,0.87,SSE,DIXON SPGS,36.3594,-86.0617
201604,105277,631153,1,0.62,WSW,OAKVILLE,35.0672,-89.9605
201607,105948,635809,1,0.69,N,TUSCULUM,36.18,-82.75
201607,107205,643099,1,1.32,ESE,RED BANK,35.14,-85.26
201607,107205,643100,1,0.89,SE,CHANCEYTOWN,35.04,-84.39
201607,107207,643104,1,0.56,W,MOHAWK,36.2,-83.06
201607,107207,643105,1,0.56,W,MOHAWK,36.2,-83.06
201607,107207,643106,1,0.89,SW,GRAY,36.41,-82.48
201605,104110,622779,1,0.89,SW,FARRAGUT,35.87,-84.18
201605,104110,622780,1,1.38,N,PUMPKIN CENTER,35.84,-84.08
201605,104110,622781,1,0.69,S,RANKIN,36.04,-83.22
201605,104110,622782,1,1.49,SSE,OAK HILL,35.71,-84.62
201605,105317,631389,1,0.89,NE,SNEEDVILLE,36.54,-83.21
201605,105317,631390,1,0.69,N,BULLS GAP,36.26,-83.08
201605,104839,627921,1,0.0,N,PLEASANT VIEW,36.4,-87.03
201605,104839,627922,1,4.06,SW,COOPERTOWN,36.3841,-86.9957
201605,104839,627924,1,0.0,N,SOUTH TUNNEL,36.48,-86.47
201605,104839,628730,1,2.01,WNW,CROSS RD,36.635,-86.2011
201605,104839,628730,2,2.31,NW,GREEN GROVE,36.4902,-86.2131
201605,104839,628730,3,3.3,SE,BEECH BOTTOM,36.4345,-85.9803
201605,104839,628730,4,1.14,E,UNDERWOOD,36.6223,-85.9597
201605,104839,628732,1,2.98,NNE,SUGGS CREEK,36.1599,-86.4798
201605,104839,628733,1,1.13,NE,ROCK BRIDGE,36.5331,-86.3678
201607,107207,643107,1,0.89,SE,JONESBORO,36.29,-82.46
201607,107208,643108,1,1.38,S,RATHBURN,35.26,-85.17
201607,107207,643110,1,2.15,SSE,LEINART,36.09,-84.17
201605,105636,633753,1,2.0,N,JACKSON,35.649,-88.83
201605,105320,631397,1,1.67,W,RED ASH,36.32,-84.26
201605,105320,631398,1,0.56,W,JACKSBORO,36.33,-84.19
201605,105320,631399,1,0.0,N,WEST KNOXVILLE,35.97,-83.95
201605,105320,631400,1,0.89,SW,WEST END,35.96,-83.21
201605,105320,631401,1,0.0,N,WEST KNOXVILLE,35.97,-83.95
201605,105320,631402,1,0.56,W,JEFFERSON CITY,36.12,-83.49
201605,105320,631403,1,0.69,S,MORRISTOWN,36.21,-83.28
201605,105320,631404,1,0.89,NE,CHURCH HILL,36.53,-82.71
201605,104839,627925,1,2.45,S,CRUNK,36.3847,-86.8758
201605,104839,627932,1,2.64,SW,FOREST GROVE,36.3415,-86.9116
201605,104839,627926,1,0.47,W,GRABALL,36.4806,-86.4385
201605,104839,628734,1,0.6,NW,BLACK JACK,36.6356,-86.5783
201605,104839,628734,2,1.14,NW,LAMONT,36.6437,-86.7614
201605,104839,628734,3,1.52,E,HUBERTVILLE,36.5493,-86.7526
201605,104839,628734,4,1.69,S,JERNIGAN TOWN,36.4956,-86.6778
201605,104839,628735,1,0.91,S,COOKEVILLE ARPT,36.1869,-85.4781
201605,104839,628735,2,0.47,SSE,COOKEVILLE ARPT,36.1935,-85.4774
201605,104839,628735,3,1.18,WSW,COOKEVILLE ARPT,36.1925,-85.499
201605,104839,628735,4,1.01,N,COOKEVILLE,36.1846,-85.4996
201605,104839,628736,1,1.13,NE,ROCK BRIDGE,36.5331,-86.3678
201604,105433,632357,1,0.0,N,CLARKSBURG,35.87,-88.4
201605,105320,631405,1,0.89,NW,MT CARMEL,36.56,-82.66
201605,105320,631406,1,0.69,N,RUSSELLVILLE,36.26,-83.2
201606,105547,633197,1,1.93,ESE,BAIRDS MILLS,36.094,-86.2962
201606,105823,634819,1,0.56,W,MAYNARDVILLE,36.25,-83.81
201606,105547,633198,1,3.84,NE,BERRYS CHAPEL,36.0139,-86.838
201606,105547,633199,1,5.13,NE,BERRYS CHAPEL,36.027,-86.8213
201606,105548,633200,1,1.99,WNW,ARRINGTON,35.8835,-86.7515
201606,105548,633201,1,1.28,S,TRINITY,35.9015,-86.7709
201606,105548,633202,1,0.0,N,SMYRNA,35.98,-86.53
201606,105549,633203,1,0.0,N,HICKMAN,36.15,-85.93
201606,105556,634258,1,2.06,NE,SPIVEY,36.618,-85.8004
201606,105556,634258,2,2.67,SE,RED BOILING SPGS,36.5013,-85.8178
201606,105556,634258,3,1.25,W,GREENWOOD,36.5027,-85.8923
201606,105556,634258,4,0.79,W,BUGTUSSEL,36.6217,-85.8841
201606,105556,634257,1,2.81,NNW,HERMITAGE SPGS,36.6188,-85.7852
201606,105556,634257,2,2.68,NNE,MOSS,36.614,-85.5969
201606,105556,634257,3,3.37,NNW,BUTLERS LNDG,36.5208,-85.6033
201606,105556,634257,4,0.69,NNW,BAKERTON,36.5289,-85.8056
201606,105556,634261,1,1.13,WSW,TULLAHOMA,35.3629,-86.248
201606,105556,634261,2,2.67,ESE,TULLAHOMA,35.3586,-86.1847
201606,105556,634261,3,3.84,SE,TULLAHOMA,35.3306,-86.1819
201606,105556,634261,4,3.0,SSW,TULLAHOMA,35.3299,-86.2504
201606,105553,633346,1,1.78,NNW,PLEASANT VLY,36.5243,-86.6309
201606,105553,633347,1,0.18,NW,JOHNSONS XRDS,36.502,-86.5821
201606,105823,634815,1,0.0,N,CLAIRFIELD,36.55,-83.95
201606,105823,634817,1,0.56,W,MAYNARDVILLE,36.25,-83.81
201606,105823,634818,1,0.56,W,MAYNARDVILLE,36.25,-83.81
201606,105549,633205,1,0.0,N,STONEWALL,36.18,-85.9
201606,105549,633206,1,1.57,SSE,HAYDENBURG,36.4004,-85.7158
201606,105549,633207,1,0.91,S,DENTON XRDS,36.5668,-85.6498
201606,105550,633209,1,1.66,NNW,TROUSDALE,36.421,-86.4145
201606,105550,633211,1,1.8,NNW,TROUSDALE,36.4223,-86.4168
201606,105550,633211,2,1.72,NNW,TROUSDALE,36.4208,-86.4168
201606,105550,633211,3,1.61,NNW,TROUSDALE,36.4205,-86.4136
201606,105550,633211,4,1.69,NNW,TROUSDALE,36.4223,-86.4125
201606,105553,633349,1,1.8,WNW,ENSOR,36.1773,-85.6809
201606,105554,633352,1,0.0,N,JAMESTOWN,36.43,-84.92
201606,105554,633354,1,1.7,N,PINNACLE,36.3744,-86.9259
201606,105554,633355,1,0.0,N,CARTHAGE,36.25,-85.93
201606,105554,633356,1,2.94,S,COOPERTOWN,36.3877,-86.9437
201606,105554,633358,1,2.5,SSE,BORDEAUX,36.1663,-86.8337
201606,105554,633362,1,0.56,N,ASHLAND CITY,36.2881,-87.0694
201606,105554,633363,1,0.0,N,NASHVILLE,36.17,-86.78
201606,105551,633257,1,2.1,NNW,NASHVILLE,36.1962,-86.7991
201606,105551,633259,1,0.47,NNE,TULIP GROVE,36.2066,-86.5981
201606,105551,633262,1,1.29,WSW,GREEN HILL,36.2212,-86.5705
201606,105551,633264,1,0.0,N,HERMITAGE,36.18,-86.62
201606,105551,633265,1,2.24,WSW,GREEN HILL,36.2192,-86.5879
201606,105551,633267,1,1.78,S,GREEN HILL,36.2045,-86.5542
201606,105554,633364,1,1.74,N,HIMESVILLE,35.4551,-86.4478
201606,105554,643822,1,0.52,SSW,SOUTH CARTHAGE,36.2428,-85.9528
201606,105554,643822,2,0.88,NNW,CEDAR PT,36.2315,-85.957
201606,105554,643822,3,0.84,NNW,CEDAR PT,36.2315,-85.9546
201606,105554,643822,4,0.52,S,SOUTH CARTHAGE,36.2425,-85.9517
201606,105557,634262,1,0.0,N,CLARKSVILLE,36.53,-87.35
201606,105557,634263,1,1.01,SE,CLARKSVILLE,36.5209,-87.3357
201606,105557,634264,1,0.0,N,CUMBERLAND FURNACE,36.27,-87.37
201606,105557,634265,1,0.52,SSE,BELLEVUE,36.0627,-86.9275
201606,105557,634266,1,0.18,WNW,INGLEWOOD,36.221,-86.7331
201606,105551,633269,1,0.73,ESE,GALLATIN,36.3949,-86.4384
201606,105551,633272,1,0.87,SSE,GREEN HILL,36.2185,-86.5437
201606,105551,633273,1,0.0,N,GALLATIN,36.4,-86.45
201606,105551,633275,1,7.17,NNE,MALLORYS,36.0463,-86.7524
201606,105551,633277,1,0.0,N,CASTALIAN SPGS,36.4,-86.32
201606,105551,633278,1,1.07,SW,KANSAS,36.4387,-86.3931
201606,105557,634268,1,1.99,N,NASHVILLE CORNELIA F,36.2084,-86.6943
201606,105557,634269,1,0.0,N,INGLEWOOD,36.22,-86.73
201606,105557,634270,1,2.07,E,NASHVILLE,36.1705,-86.7428
201606,105557,634271,1,0.0,N,ANTIOCH,36.07,-86.67
201606,105557,634273,1,0.36,WSW,ANTIOCH,36.0686,-86.6762
201606,105557,634274,1,1.11,NE,NOLENSVILLE,35.9622,-86.6672
201606,105551,633279,1,0.0,N,FRANKLIN,35.92,-86.9
201606,105551,633281,1,2.35,S,TEMPLOW,36.396,-86.2275
201606,105551,633285,1,2.45,SSW,GREEN HILL,36.1984,-86.5701
201606,105551,633289,1,2.39,SSW,MT JULIET,36.1689,-86.5385
201606,105551,633292,1,2.43,N,SILVER BOTTOM,36.265,-86.5241
201606,105551,633295,1,0.0,N,LAFAYETTE,36.52,-86.03
201607,105844,634983,1,1.49,SSW,MORRISTOWN,36.2,-83.29
201606,105555,633365,1,1.22,W,WHITEHEAD,35.4819,-86.8215
201606,105555,633365,2,3.53,SSW,CORNERSVILLE,35.3245,-86.8787
201606,105555,633365,3,0.16,SW,PETERSBURG,35.3185,-86.6523
201606,105555,633365,4,1.23,SW,FARMINGTON,35.4875,-86.7357
201606,105555,633367,1,0.0,N,LEWISBURG,35.45,-86.8
201606,105555,633368,1,4.18,NNW,WATER VLY,35.8231,-87.2156
201606,105555,633369,1,1.25,SW,SHIPPS BEND,35.7896,-87.4482
201606,105551,633212,1,0.0,N,DOVER,36.48,-87.83
201606,105551,633214,1,0.0,N,ST BETHLEHEM,36.58,-87.3
201606,105551,633216,1,0.0,N,CLARKSVILLE,36.53,-87.35
201606,105551,633297,1,2.66,WSW,MT JULIET,36.1804,-86.561
201606,105551,633299,1,0.69,ENE,CAIRO BEND,36.2352,-86.3895
201606,105551,633303,1,0.0,N,SMYRNA,35.98,-86.53
201606,105551,633305,1,0.92,ENE,LEBANON,36.2258,-86.2852
201606,105551,633308,1,1.9,SE,LEBANON,36.2008,-86.2757
201606,105551,633310,1,0.0,N,LEBANON,36.22,-86.3
201607,105844,634985,1,3.62,WNW,ALPHA,36.2,-83.44
201607,105844,634988,1,0.89,NE,CHURCH HILL,36.53,-82.71
201607,105844,634989,1,1.31,WNW,BARTON SPGS,36.24,-83.27
201607,105844,634990,1,1.11,E,KINGSPORT,36.55,-82.53
201607,105844,634991,1,0.0,N,BLOUNTVILLE,36.53,-82.33
201606,105551,633218,1,0.0,N,PLEASANT VIEW,36.4,-87.03
201606,105551,633222,1,1.02,NNW,KINNEY,36.5425,-86.9399
201606,105551,633225,1,1.83,WNW,MT DENSON,36.5647,-86.9075
201606,105551,633227,1,0.54,NE,BURNS,36.0547,-87.3123
201606,105551,633228,1,0.0,N,SPRINGFIELD,36.5,-86.88
201606,105551,633229,1,0.0,N,SPRINGFIELD,36.5,-86.88
201606,105551,633311,1,1.08,NE,VINE,36.0396,-86.3547
201606,105551,633313,1,2.43,NNE,ROME,36.3043,-86.0604
201606,105551,633314,1,0.0,N,WATERTOWN,36.1,-86.13
201606,105551,633315,1,0.0,N,CARTHAGE,36.25,-85.93
201606,105551,633316,1,0.0,N,COLUMBIA,35.62,-87.05
201606,105551,633318,1,0.0,N,MT PLEASANT,35.53,-87.2
201606,105855,635103,1,0.65,SSW,PIPERTON,35.0408,-89.6324
201606,105855,635103,2,1.07,NNE,PIPERTON,35.0646,-89.6236
201606,105551,633230,1,0.0,N,PORTLAND,36.58,-86.52
201606,105551,633231,1,1.26,NE,RICHLAND,36.1625,-86.8636
201606,105551,633232,1,2.22,SW,NASHVILLE,36.1438,-86.8032
201606,105551,633233,1,1.99,ESE,BORDEAUX,36.1924,-86.8156
201606,105551,633235,1,1.38,S,BORDEAUX,36.18,-86.85
201606,105551,633236,1,0.69,SW,CENTERVILLE ARPT,35.8241,-87.46
201606,105551,633319,1,3.99,ENE,LA GUARDO,36.3301,-86.3688
201606,105551,633320,1,0.83,E,MT OLIVE,35.8796,-86.4352
201606,105551,633321,1,0.0,N,ELMWOOD,36.23,-85.88
201606,105551,633322,1,0.0,N,MURFREESBORO,35.85,-86.42
201606,105551,633323,1,0.0,N,CHRISTIANA,35.72,-86.4
201606,105551,633324,1,0.0,N,SMITHVILLE,35.97,-85.85
201606,105324,631431,1,1.77,NW,DAVIS CHAPEL,36.4,-84.09
201606,105324,631433,1,1.12,W,LAKESIDE,35.62,-84.3
201606,105324,631435,1,0.69,S,BEVERLY,36.02,-83.9
201606,105551,633237,1,1.47,W,AMQUI,36.2785,-86.7063
201606,105551,633238,1,0.53,NE,OAK HILL,36.1059,-86.8139
201606,105551,633241,1,1.62,NNW,SHACKLE IS,36.3928,-86.6268
201606,105551,633243,1,1.72,E,NASHVILLE,36.1747,-86.7497
201606,105551,633245,1,0.0,N,NASHVILLE,36.17,-86.78
201606,105551,633247,1,2.15,NNE,MAPLEWOOD,36.26,-86.71
201606,105551,633325,1,0.0,N,WOODBURY,35.83,-86.08
201606,105551,633326,1,0.0,N,BAXTER,36.15,-85.63
